ep,step,ring_slot,release_x,release_y,release_z,angle,observed_angle,yaw_offset,static_t,static_r,static_z,lead,intercept_z,pre_z,handle_x,handle_y,handle_z,vel_x,vel_y,vel_z,pred_x,pred_y,pred_z,palm_x,palm_y,palm_z,pocket_x,pocket_y,pocket_z,target_x,target_y,target_z,wrist_roll_cmd,wrist_pitch_cmd,wrist_yaw_cmd,phase,palm_dist,pinch_dist,thumb_dist,im_dist,arm_body_dist,oppose,dot,thumb_x,thumb_y,thumb_z,im_x,im_y,im_z,side_thumb,side_im,real_pinch,strict_palm_grasp,pinch_center_dist,palm_dist_raw,latched,latch_now,side_center,side_corr,speed,had_dynamic_fall,max_down_speed,first_dynamic_step,strict,stable_hold_count,lost_pinch_count,success
0,10,5,-0.23293714059226878,0.8693332436601615,4.2,1.8325957145940461,1.8325957096034082,1.2,-0.06,-0.055,0.018,0.13,1.36,,-0.23293714225292206,0.8693332672119141,4.203749656677246,0.0,0.0,-1.6350001096725464,-0.23293714225292206,0.8693332672119141,1.3600000143051147,-0.03444752097129822,0.7132443785667419,1.3865951299667358,-0.1301003098487854,0.716576874256134,1.3664062023162842,-0.32588040828704834,0.9850334525108337,1.691032886505127,-1.2,-0.8,3.032595709603408,open,2.8433127403259277,2.84452748298645,2.885639190673828,2.8040874004364014,2.812495708465576,False,8.087763786315918,-0.1175273060798645,0.6772154569625854,1.326826810836792,-0.16473007202148438,0.756576418876648,1.4027605056762695,-2.0004167556762695,-1.8808667659759521,False,False,2.84452748298645,2.8343305587768555,False,False,-1.9406417608261108,0.07500000298023224,1.6350001096725464,False,1.6350001096725464,,False,0,0,False
0,11,5,-0.23293714059226878,0.8693332436601615,4.2,1.8325957145940461,1.8325957096034082,1.2,-0.06,-0.055,0.018,0.13,1.36,,-0.23293714225292206,0.8693332672119141,4.175137519836426,0.0,0.0,-1.7985000610351562,-0.23293714225292206,0.8693332672119141,1.3600000143051147,-0.03830703720450401,0.7133204340934753,1.3916068077087402,-0.13419534265995026,0.7150920629501343,1.3761138916015625,-0.31574487686157227,0.9894878268241882,1.6948210000991821,-1.2,-0.8,3.032595709603408,open,2.80500864982605,2.805791139602661,2.847039222717285,2.7652194499969482,2.7781856060028076,False,7.868894577026367,-0.12297304719686508,0.6750162839889526,1.3368669748306274,-0.16758382320404053,0.7555783987045288,1.413031816482544,-1.98097562789917,-1.8614704608917236,False,False,2.805791139602661,2.7999517917633057,False,False,-1.9212230443954468,0.07500000298023224,1.7985000610351562,False,1.7985000610351562,,False,0,0,False
0,12,5,-0.23293714059226878,0.8693332436601615,4.2,1.8325957145940461,1.8325957096034082,1.2,-0.06,-0.055,0.018,0.13,1.36,,-0.23293714225292206,0.8693332672119141,4.143799781799316,0.0,0.0,-1.9620001316070557,-0.23293714225292206,0.8693332672119141,1.3600000143051147,-0.04231685772538185,0.7145332098007202,1.3959563970565796,-0.1384795606136322,0.7129446268081665,1.3855184316635132,-0.3049745559692383,0.9951666593551636,1.698436975479126,-1.2,-0.8,3.032595709603408,pre,2.7643253803253174,2.7646450996398926,2.80619478225708,2.723773717880249,2.74180269241333,False,7.639686107635498,-0.12808550894260406,0.6723945140838623,1.346488356590271,-0.17113418877124786,0.7534112930297852,1.423195719718933,-1.9654682874679565,-1.8458818197250366,False,False,2.7646450996398926,2.7634737491607666,False,False,-1.9056750535964966,0.07500000298023224,1.9620001316070557,False,1.9620001316070557,,False,0,0,False
0,13,5,-0.23293714059226878,0.8693332436601615,4.2,1.8325957145940461,1.8325957096034082,1.2,-0.06,-0.055,0.018,0.13,1.36,,-0.23293714225292206,0.8693332672119141,4.109737396240234,0.0,0.0,-2.049999952316284,-0.23293714225292206,0.8693332672119141,1.3600000143051147,-0.046356555074453354,0.7168905138969421,1.3997498750686646,-0.1427357792854309,0.7122809886932373,1.393527865409851,-0.2949758768081665,0.9981687068939209,1.7000000476837158,-1.2,-0.8,3.032595709603408,pre,2.722240924835205,2.722177743911743,2.7644460201263428,2.6805660724639893,2.7032487392425537,False,7.406704902648926,-0.13310417532920837,0.6722334027290344,1.3541345596313477,-0.17468267679214478,0.7518280744552612,1.4323816299438477,-1.976836919784546,-1.8577290773391724,False,False,2.722177743911743,2.724868059158325,False,False,-1.917283058166504,0.07500000298023224,2.049999952316284,True,2.049999952316284,13,False,0,0,False
0,14,5,-0.23293714059226878,0.8693332436601615,4.2,1.8325957145940461,1.8325957096034082,1.2,-0.06,-0.055,0.018,0.13,1.36,,-0.23293714225292206,0.8693332672119141,4.0729498863220215,0.0,0.0,-2.049999952316284,-0.23293714225292206,0.8693332672119141,1.3600000143051147,-0.05041371285915375,0.7201583981513977,1.4030711650848389,-0.146850124001503,0.7126498222351074,1.4008783102035522,-0.28594309091567993,1.0005223751068115,1.7000000476837158,-1.2,-0.8,3.032595709603408,pre,2.6780452728271484,2.677612066268921,2.720517635345459,2.635338306427002,2.6624748706817627,False,7.16610050201416,-0.13797158002853394,0.6732214093208313,1.361172080039978,-0.17806056141853333,0.7511358261108398,1.4408354759216309,-1.9853925704956055,-1.8669695854187012,False,False,2.677612066268921,2.6840362548828125,False,False,-1.9261810779571533,0.07500000298023224,2.049999952316284,True,2.049999952316284,13,False,0,0,False
0,15,5,-0.23293714059226878,0.8693332436601615,4.2,1.8325957145940461,1.8325957096034082,1.2,-0.06,-0.055,0.018,0.13,1.36,,-0.23293714225292206,0.8693332672119141,4.033437252044678,0.0,0.0,-2.049999952316284,-0.23293714225292206,0.8693332672119141,1.3600000143051147,-0.0544872060418129,0.7242612838745117,1.4059511423110962,-0.1508074700832367,0.7136470675468445,1.407997488975525,-0.2776797413825989,1.002643346786499,1.7000000476837158,-1.2,-0.8,3.032595709603408,pre,2.631333589553833,2.6305058002471924,2.6740882396698,2.587531328201294,2.6194727420806885,False,6.9160895347595215,-0.14262434840202332,0.6748335361480713,1.3679615259170532,-0.1813003122806549,0.7510137557983398,1.4491283893585205,-1.9912543296813965,-1.8734097480773926,False,False,2.6305058002471924,2.6409077644348145,False,False,-1.9323320388793945,0.07500000298023224,2.049999952316284,True,2.049999952316284,13,False,0,0,False
0,16,5,-0.23293714059226878,0.8693332436601615,4.2,1.8325957145940461,1.8325957096034082,1.2,-0.06,-0.055,0.018,0.13,1.36,,-0.23293714225292206,0.8693332672119141,3.9911999702453613,0.0,0.0,-2.049999952316284,-0.23293714225292206,0.8693332672119141,1.3600000143051147,-0.05857948958873749,0.7291735410690308,1.4083937406539917,-0.15457332134246826,0.7154330611228943,1.4147733449935913,-0.2705104351043701,1.0047202110290527,1.7000000476837158,-1.2,-0.8,3.032595709603408,pre,2.5822081565856934,2.580975294113159,2.6249656677246094,2.5375747680664062,2.5742363929748535,False,6.6580023765563965,-0.14712631702423096,0.6770256757736206,1.3746947050094604,-0.18426170945167542,0.7518786191940308,1.4568125009536743,-1.984061360359192,-1.8669064044952393,False,False,2.580975294113159,2.5954580307006836,False,False,-1.9254839420318604,0.07500000298023224,2.049999952316284,True,2.049999952316284,13,False,0,0,False
0,17,5,-0.23293714059226878,0.8693332436601615,4.2,1.8325957145940461,1.8325957096034082,1.2,-0.06,-0.055,0.018,0.13,1.36,,-0.23293714225292206,0.8693332672119141,3.946237564086914,0.0,0.0,-2.049999952316284,-0.23293714225292206,0.8693332672119141,1.3600000143051147,-0.0627395436167717,0.7348332405090332,1.4103823900222778,-0.15815088152885437,0.7180325984954834,1.4212594032287598,-0.2644243836402893,1.0066362619400024,1.7000000476837158,-1.2,-0.8,3.032595709603408,pre,2.5306124687194824,2.5289576053619385,2.5731287002563477,2.485363245010376,2.5267751216888428,False,6.392240047454834,-0.15147505700588226,0.679852306842804,1.3813880681991577,-0.18695369362831116,0.7537370920181274,1.4639899730682373,-1.9658122062683105,-1.8494473695755005,False,False,2.5289576053619385,2.54768443107605,False,False,-1.9076297283172607,0.07500000298023224,2.049999952316284,True,2.049999952316284,13,False,0,0,False
0,18,5,-0.23293714059226878,0.8693332436601615,4.2,1.8325957145940461,1.8325957096034082,1.2,-0.06,-0.055,0.018,0.13,1.36,,-0.23293714225292206,0.8693332672119141,3.898550033569336,0.0,0.0,-2.049999952316284,-0.23293714225292206,0.8693332672119141,1.3600000143051147,-0.0670977532863617,0.7412803769111633,1.4118578433990479,-0.16150519251823425,0.7213799953460693,1.4273569583892822,-0.25956693291664124,1.008426547050476,1.7000000476837158,-1.2,-0.8,3.032595709603408,pre,2.4766485691070557,2.4745638370513916,2.5187931060791016,2.430907964706421,2.4771108627319336,False,6.1201171875,-0.15552343428134918,0.683174192905426,1.3878389596939087,-0.18943485617637634,0.7565962076187134,1.4706474542617798,-1.9369497299194336,-1.821199893951416,False,False,2.4745638370513916,2.497606039047241,False,False,-1.8790748119354248,0.07500000298023224,2.049999952316284,True,2.049999952316284,13,False,0,0,False
0,19,5,-0.23293714059226878,0.8693332436601615,4.2,1.8325957145940461,1.8325957096034082,1.2,-0.06,-0.055,0.018,0.13,1.36,,-0.23293714225292206,0.8693332672119141,3.848137617111206,0.0,0.0,-2.049999952316284,-0.23293714225292206,0.8693332672119141,1.3600000143051147,-0.07171957194805145,0.7484657764434814,1.4127947092056274,-0.1647932380437851,0.7255809307098389,1.4329922199249268,-0.2556198239326477,1.0099493265151978,1.7000000476837158,-1.2,-0.8,3.032595709603408,pre,2.420379161834717,2.417858600616455,2.462052822113037,2.374241828918457,2.4252758026123047,False,5.84271764755249,-0.15942639112472534,0.6871510148048401,1.3939350843429565,-0.19187021255493164,0.7605221271514893,1.4767460823059082,-1.8993151187896729,-1.7840172052383423,False,False,2.417858600616455,2.445272922515869,False,False,-1.8416662216186523,0.07500000298023224,2.049999952316284,True,2.049999952316284,13,False,0,0,False
0,20,5,-0.23293714059226878,0.8693332436601615,4.2,1.8325957145940461,1.8325957096034082,1.2,-0.06,-0.055,0.018,0.13,1.36,,-0.23293714225292206,0.8693332672119141,3.7950000762939453,0.0,0.0,-2.049999952316284,-0.23293714225292206,0.8693332672119141,1.3600000143051147,-0.07667326182126999,0.756276547908783,1.413192868232727,-0.1681080162525177,0.7306811213493347,1.4380664825439453,-0.2523949146270752,1.0111292600631714,1.7000000476837158,-1.2,-0.8,3.032595709603408,pre,2.361898183822632,2.358942985534668,2.4029853343963623,2.315490245819092,2.3712899684906006,False,5.56130838394165,-0.16327890753746033,0.6918468475341797,1.3995909690856934,-0.194356769323349,0.7655633687973022,1.4821579456329346,-1.8529784679412842,-1.7380120754241943,False,False,2.358942985534668,2.390711784362793,False,False,-1.7954952716827393,0.07500000298023224,2.049999952316284,True,2.049999952316284,13,False,0,0,False
0,21,5,-0.23293714059226878,0.8693332436601615,4.2,1.8325957145940461,1.8325957096034082,1.2,-0.06,-0.055,0.018,0.13,1.36,,-0.23293714225292206,0.8693332672119141,3.739137649536133,0.0,0.0,-2.049999952316284,-0.23293714225292206,0.8693332672119141,1.3600000143051147,-0.08199705183506012,0.7647438049316406,1.4130011796951294,-0.17160557210445404,0.7366737127304077,1.4426074028015137,-0.2494533210992813,1.0118777751922607,1.7000000476837158,-1.2,-0.8,3.032595709603408,pre,2.301176071166992,2.297783851623535,2.341486692428589,2.254688262939453,2.3151590824127197,False,5.27653169631958,-0.16730935871601105,0.697354257106781,1.404897689819336,-0.19699785113334656,0.7716370820999146,1.4868535995483398,-1.7989709377288818,-1.6844453811645508,False,False,2.297783851623535,2.333927869796753,False,False,-1.7417081594467163,0.07500000298023224,2.049999952316284,True,2.049999952316284,13,False,0,0,False
0,22,5,-0.23293714059226878,0.8693332436601615,4.2,1.8325957145940461,1.8325957096034082,1.2,-0.06,-0.055,0.018,0.13,1.36,,-0.23293714225292206,0.8693332672119141,3.6805500984191895,0.0,0.0,-2.049999952316284,-0.23293714225292206,0.8693332672119141,1.3600000143051147,-0.08828118443489075,0.7739092707633972,1.412044882774353,-0.17536447942256927,0.7436360716819763,1.446510672569275,-0.2466164231300354,1.0121171474456787,1.7000000476837158,-1.2,-0.8,3.032595709603408,pre,2.2383131980895996,2.2344870567321777,2.277663230895996,2.1919422149658203,2.256899118423462,False,4.989684104919434,-0.17157630622386932,0.7037697434425354,1.4097411632537842,-0.19990095496177673,0.7788118124008179,1.4907269477844238,-1.7376644611358643,-1.6236807107925415,False,False,2.2344870567321777,2.274972677230835,False,False,-1.6806726455688477,0.07500000298023224,2.049999952316284,True,2.049999952316284,13,False,0,0,False
0,23,5,-0.23293714059226878,0.8693332436601615,4.2,1.8325957145940461,1.8325957096034082,1.2,-0.06,-0.055,0.018,0.13,1.36,,-0.23293714225292206,0.8693332672119141,3.6192374229431152,0.0,0.0,-2.049999952316284,-0.23293714225292206,0.8693332672119141,1.3600000143051147,-0.09578236937522888,0.7837053537368774,1.4103024005889893,-0.18005375564098358,0.7515892386436462,1.4492473602294922,-0.24249501526355743,1.0122759342193604,1.7000000476837158,-1.2,-0.8,3.032595709603408,pre,2.17382550239563,2.1696105003356934,2.2120680809020996,2.1278207302093506,2.1964995861053467,False,4.703986167907715,-0.17655020952224731,0.7110257744789124,1.4135617017745972,-0.20395120978355408,0.7871928215026855,1.4932003021240234,-1.6666922569274902,-1.5531381368637085,False,False,2.1696105003356934,2.213984966278076,False,False,-1.6099152565002441,0.07500000298023224,2.049999952316284,True,2.049999952316284,13,False,0,0,False
0,24,5,-0.23293714059226878,0.8693332436601615,4.2,1.8325957145940461,1.8325957096034082,1.2,-0.06,-0.055,0.018,0.13,1.36,,-0.23293714225292206,0.8693332672119141,3.5552000999450684,0.0,0.0,-2.049999952316284,-0.23293714225292206,0.8693332672119141,1.3600000143051147,-0.10441695153713226,0.7940453886985779,1.4078127145767212,-0.1860518902540207,0.7604960799217224,1.4506806135177612,-0.2361571341753006,1.0125012397766113,1.7000000476837158,-1.2,-0.8,3.032595709603408,pre,2.107853412628174,2.103309392929077,2.144822597503662,2.062513828277588,2.1339125633239746,False,4.4207072257995605,-0.18258602917194366,0.7191160321235657,1.4162368774414062,-0.20957763493061066,0.7967187166213989,1.494097352027893,-1.586270809173584,-1.473076343536377,False,False,2.103309392929077,2.1509833335876465,False,False,-1.5296735763549805,0.07500000298023224,2.049999952316284,True,2.049999952316284,13,False,0,0,False
0,25,5,-0.23293714059226878,0.8693332436601615,4.2,1.8325957145940461,1.8325957096034082,1.2,-0.06,-0.055,0.018,0.13,1.36,,-0.23293714225292206,0.8693332672119141,3.4884374141693115,0.0,0.0,-2.049999952316284,-0.23293714225292206,0.8693332672119141,1.3600000143051147,-0.11313356459140778,0.8059259653091431,1.4042726755142212,-0.19336895644664764,0.7703394293785095,1.450863242149353,-0.18422667682170868,1.0241868495941162,1.7000000476837158,-1.2,-0.8,3.032595709603408,pre,2.0403614044189453,2.035546064376831,2.0759360790252686,1.9959362745285034,2.069088935852051,False,4.140258312225342,-0.18975293636322021,0.7280641198158264,1.4177638292312622,-0.21675211191177368,0.807346761226654,1.4935295581817627,-1.4986207485198975,-1.385682225227356,False,False,2.035546064376831,2.085949182510376,False,False,-1.4421515464782715,0.07500000298023224,2.049999952316284,True,2.049999952316284,13,False,0,0,False
0,26,5,-0.23293714059226878,0.8693332436601615,4.2,1.8325957145940461,1.8325957096034082,1.2,-0.06,-0.055,0.018,0.13,1.36,,-0.23293714225292206,0.8693332672119141,3.418950080871582,0.0,0.0,-2.049999952316284,-0.23293714225292206,0.8693332672119141,1.3600000143051147,-0.12073057889938354,0.8186257481575012,1.4002611637115479,-0.2013900876045227,0.7825319170951843,1.4490351676940918,-0.17561770975589752,1.0225896835327148,1.7000000476837158,-1.2,-0.8,3.032595709603408,pre,1.9720786809921265,1.9670941829681396,2.006028890609741,1.9290239810943604,2.0020291805267334,False,3.8662757873535156,-0.19741588830947876,0.7392145395278931,1.4174606800079346,-0.22497689723968506,0.8206507563591003,1.4905569553375244,-1.39902925491333,-1.286181926727295,False,False,1.9670941829681396,2.0192322731018066,False,False,-1.3426055908203125,0.07500000298023224,2.049999952316284,True,2.049999952316284,13,False,0,0,False
0,27,5,-0.23293714059226878,0.8693332436601615,4.2,1.8325957145940461,1.8325957096034082,1.2,-0.06,-0.055,0.018,0.13,1.36,,-0.23293714225292206,0.8693332672119141,3.3467373847961426,0.0,0.0,-2.049999952316284,-0.23293714225292206,0.8693332672119141,1.3600000143051147,-0.12398216128349304,0.8327954411506653,1.3958587646484375,-0.20878157019615173,0.7964627146720886,1.4461095333099365,-0.12361150979995728,1.030919075012207,1.7000000476837158,-1.2,-0.8,3.032595709603408,pre,1.9021776914596558,1.897084355354309,1.9343328475952148,1.8607980012893677,1.932702898979187,False,3.595752000808716,-0.20464377105236053,0.7520980834960938,1.4161678552627563,-0.23248626291751862,0.8359023332595825,1.4862397909164429,-1.2941464185714722,-1.1814147233963013,False,False,1.897084355354309,1.9503669738769531,False,False,-1.2377805709838867,0.07500000298023224,2.049999952316284,True,2.049999952316284,13,False,0,0,False
0,28,5,-0.23293714059226878,0.8693332436601615,4.2,1.8325957145940461,1.8325957096034082,1.2,-0.06,-0.055,0.018,0.13,1.36,,-0.23293714225292206,0.8693332672119141,3.2718000411987305,0.0,0.0,-2.049999952316284,-0.23293714225292206,0.8693332672119141,1.3600000143051147,-0.12264098972082138,0.8482860922813416,1.3914742469787598,-0.2121581733226776,0.811837375164032,1.4421135187149048,-0.12455745041370392,1.0251237154006958,1.694677710533142,-1.2,-0.8,3.032595709603408,pre,1.8307075500488281,1.8255605697631836,1.860674500465393,1.7915174961090088,1.8611979484558105,False,3.3295202255249023,-0.2075941115617752,0.7665148973464966,1.414141297340393,-0.23631694912910461,0.8525024652481079,1.4803647994995117,-1.180996060371399,-1.0687265396118164,False,False,1.8255605697631836,1.879457950592041,False,False,-1.124861240386963,0.07500000298023224,2.049999952316284,True,2.049999952316284,13,False,0,0,False
